"SP500_lag2","IndexDiv_lag1","Loss"
-41.4141414141414,-91.9191919191919,22736.9589755969
-39.3939393939394,-91.9191919191919,21756.5241395274
-37.3737373737374,-91.9191919191919,20798.0351529016
-35.3535353535353,-91.9191919191919,19838.130621192
-33.3333333333333,-91.9191919191919,18893.7848299667
-31.3131313131313,-91.9191919191919,17947.3230335248
-29.2929292929293,-91.9191919191919,17024.125006071
-27.2727272727273,-91.9191919191919,16101.4568674535
-25.2525252525252,-91.9191919191919,15218.167493986
-23.2323232323232,-91.9191919191919,14366.6918962681
-21.2121212121212,-91.9191919191919,13531.7033637755
-19.1919191919192,-91.9191919191919,12710.5424584133
-17.1717171717172,-91.9191919191919,11902.1118259417
-15.1515151515151,-91.9191919191919,11122.8989302793
-13.1313131313131,-91.9191919191919,10359.6446342747
-11.1111111111111,-91.9191919191919,9623.56150549728
-9.09090909090908,-91.9191919191919,8907.09252227031
-7.07070707070706,-91.9191919191919,8155.62805372861
-5.05050505050504,-91.9191919191919,7424.77132058213
-3.03030303030303,-91.9191919191919,6709.08847426354
-1.01010101010101,-91.9191919191919,6023.64118323543
1.01010101010101,-91.9191919191919,5587.60084632921
3.03030303030303,-91.9191919191919,4975.9354503049
5.05050505050505,-91.9191919191919,4404.59103919018
7.07070707070707,-91.9191919191919,3865.95596668541
9.09090909090909,-91.9191919191919,3359.56103462215
11.1111111111111,-91.9191919191919,2872.19609338023
13.1313131313131,-91.9191919191919,2425.58889224425
15.1515151515152,-91.9191919191919,2009.13816885266
17.1717171717172,-91.9191919191919,1632.25636539746
19.1919191919192,-91.9191919191919,1296.50631017499
21.2121212121212,-91.9191919191919,994.063663941307
23.2323232323232,-91.9191919191919,728.14419094705
25.2525252525253,-91.9191919191919,505.762811659647
27.2727272727273,-91.9191919191919,328.093270875924
29.2929292929293,-91.9191919191919,184.217343446688
31.3131313131313,-91.9191919191919,82.6307893976667
33.3333333333333,-91.9191919191919,21.8297216934714
35.3535353535354,-91.9191919191919,0.0478953637127092
37.3737373737374,-91.9191919191919,18.9823056144328
39.3939393939394,-91.9191919191919,81.6124746824673
41.4141414141414,-91.9191919191919,186.047347096287
43.4343434343434,-91.9191919191919,331.712061292159
45.4545454545455,-91.9191919191919,517.15274387507
47.4747474747475,-91.9191919191919,736.997634369362
49.4949494949495,-91.9191919191919,996.385926807034
51.5151515151515,-91.9191919191919,1293.85958346735
53.5353535353536,-91.9191919191919,1624.2645095777
55.5555555555556,-91.9191919191919,1986.43004509671
57.5757575757576,-91.9191919191919,2385.55941427601
59.5959595959596,-91.9191919191919,2820.50634475936
61.6161616161616,-91.9191919191919,3285.73051255612
63.6363636363637,-91.9191919191919,3761.05037223953
65.6565656565657,-91.9191919191919,4261.68580962107
67.6767676767677,-91.9191919191919,4793.64734848461
69.6969696969697,-91.9191919191919,5363.94125588758
71.7171717171717,-91.9191919191919,5973.5276914443
73.7373737373738,-91.9191919191919,6597.65329514514
75.7575757575758,-91.9191919191919,7254.27607750688
77.7777777777778,-91.9191919191919,7941.46432459572
79.7979797979798,-91.9191919191919,8657.94439475011
81.8181818181818,-91.9191919191919,9404.71171468264
83.8383838383839,-91.9191919191919,10215.8995776366
85.8585858585859,-91.9191919191919,11055.7886000577
87.8787878787879,-91.9191919191919,11938.5656310072
89.8989898989899,-91.9191919191919,12858.4605274081
91.919191919192,-91.9191919191919,13786.8241933901
93.9393939393939,-91.9191919191919,14736.9441158294
95.959595959596,-91.9191919191919,15709.5990289822
97.979797979798,-91.9191919191919,16701.3804791118
100,-91.9191919191919,17703.8693893772
-100,-89.8989898989899,52517.0830095589
-97.979797979798,-89.8989898989899,51432.6691372647
-95.959595959596,-89.8989898989899,50370.8482801244
-93.9393939393939,-89.8989898989899,49331.6994063342
-91.9191919191919,-89.8989898989899,48304.2264523128
-89.8989898989899,-89.8989898989899,47283.266222613
-87.8787878787879,-89.8989898989899,46260.4895615761
-85.8585858585859,-89.8989898989899,45248.675223106
-83.8383838383838,-89.8989898989899,44194.558975044
